Year,Month,Day,Hour,Minute,Second,Latitude,Londitude,Height(m),sigma ,Flash No.
2013,8,1,10,40,1.8955151,34.54494,135.84392,10093,4.57E-01,1446
2013,8,1,10,40,1.8955912,34.53453,135.87172,12283,6.65E-01,1446
2013,8,1,10,40,1.8963217,34.54159,135.84016,11046,3.09E-01,1446
2013,8,1,10,40,1.8964049,34.54038,135.84117,11115,3.18E-01,1446
2013,8,1,10,40,1.8971063,34.55471,135.84154,8112,5.30E-01,1446
2013,8,1,10,40,1.9338482,34.561,135.8532,7283,4.60E-02,1446
2013,8,1,10,40,1.9340177,34.54154,135.84131,8032,5.26E-01,1446
2013,8,1,10,40,1.9445003,34.55284,135.83738,8315,2.50E-01,1446
2013,8,1,10,40,1.9446063,34.5652,135.85299,7140,1.66E-03,1446
2013,8,1,10,40,1.9490483,34.54601,135.8437,9192,4.60E-01,1446
2013,8,1,10,40,1.9492094,34.5503,135.80357,6547,2.93E+00,1446
2013,8,1,10,40,1.9518458,34.54579,135.8602,9152,4.33E-02,1446
2013,8,1,10,40,1.9524961,34.54566,135.86243,9000,5.69E-03,1446
2013,8,1,10,40,1.9539693,34.54307,135.84049,8420,3.13E-02,1446
2013,8,1,10,40,7.1620647,34.52607,135.81432,8908,4.08E-01,1447
2013,8,1,10,40,7.1994116,34.53628,135.80075,8281,3.96E-01,1447
2013,8,1,10,40,7.2120418,34.52523,135.80409,9312,1.54E+00,1447
2013,8,1,10,40,7.2172478,34.5237,135.80124,9501,1.88E-01,1447
2013,8,1,10,40,7.2173204,34.5243,135.80238,9519,6.28E-01,1447
2013,8,1,10,40,7.2213203,34.52416,135.80268,9744,1.97E+00,1447
2013,8,1,10,40,7.2303048,34.52471,135.80305,10026,2.32E-01,1447
2013,8,1,10,40,7.242432,34.52756,135.79755,10900,6.66E-01,1447
2013,8,1,10,40,7.2434797,34.53542,135.80163,8358,4.98E-01,1447
2013,8,1,10,40,7.2903775,34.54778,135.80523,8402,8.77E-02,1447
2013,8,1,10,40,7.2904158,34.51834,135.8371,9700,4.09E+00,1447
2013,8,1,10,40,7.2904868,34.52758,135.79647,6182,5.53E+00,1447
2013,8,1,10,40,7.2906271,34.53021,135.79205,9215,3.92E-01,1447
2013,8,1,10,40,7.2913035,34.54204,135.80215,8071,7.22E-03,1447
2013,8,1,10,40,7.2971977,34.54728,135.78337,8057,1.24E-01,1447
2013,8,1,10,40,7.2975267,34.52902,135.78325,10895,3.10E+00,1447
2013,8,1,10,40,7.3001252,34.52826,135.79005,11335,1.17E-02,1447
2013,8,1,10,40,7.3004353,34.52705,135.79463,11263,3.66E-02,1447
2013,8,1,10,40,7.3005709,34.55625,135.78522,7855,2.54E+00,1447
2013,8,1,10,40,7.3998834,34.56749,135.80013,7403,3.77E-02,1447
2013,8,1,10,40,7.4235895,34.56141,135.80285,7077,5.89E-02,1447
2013,8,1,10,40,9.8416081,34.66594,136.17391,5086,2.94E-03,1448
2013,8,1,10,40,9.8416606,34.66477,136.1814,6948,2.20E-01,1448
2013,8,1,10,40,9.8417547,34.66521,136.17925,7097,1.33E-01,1448
2013,8,1,10,40,9.84192,34.66628,136.16173,6659,7.77E-02,1448
2013,8,1,10,40,9.8424112,34.66759,136.16361,4471,2.23E-02,1448
2013,8,1,10,40,9.8426847,34.66418,136.16713,6879,4.74E-03,1448
2013,8,1,10,40,9.8434049,34.66492,136.15458,4397,6.65E-02,1448
2013,8,1,10,40,9.8438076,34.66723,136.18013,6875,1.92E-03,1448
2013,8,1,10,40,9.8457118,34.66393,136.16409,6911,3.20E-02,1448
2013,8,1,10,40,9.8459334,34.66391,136.1639,6863,3.41E-02,1448
2013,8,1,10,40,9.846392,34.66453,136.15439,6029,2.02E-02,1448
2013,8,1,10,40,9.8469985,34.66453,136.15439,6029,2.02E-02,1448
2013,8,1,10,40,9.8481011,34.66393,136.16409,6911,3.20E-02,1448
2013,8,1,10,40,9.8482365,34.66392,136.1666,6913,1.25E+00,1448
2013,8,1,10,40,9.8502472,34.661,136.15784,7406,3.04E-01,1448
2013,8,1,10,40,9.8504979,34.66559,136.15386,6376,4.28E-02,1448
2013,8,1,10,40,9.8524235,34.66453,136.15439,6029,2.02E-02,1448
2013,8,1,10,40,9.8945631,34.65733,136.1659,7602,5.33E-01,1448
2013,8,1,10,40,9.8998256,34.67661,136.16246,6841,6.20E-01,1448
2013,8,1,10,40,9.9052368,34.68391,136.1546,6758,1.01E-02,1448
2013,8,1,10,40,9.908037,34.67661,136.15864,6240,1.27E-01,1448
2013,8,1,10,40,9.9342126,34.66415,136.18551,5713,2.76E-02,1448
2013,8,1,10,40,14.1120476,34.56708,135.77933,11050,1.25E-01,1449
2013,8,1,10,40,14.1134982,34.56469,135.78423,11721,3.96E-01,1449
2013,8,1,10,40,14.1200796,34.56928,135.7809,11371,3.78E-01,1449
2013,8,1,10,40,14.1548911,34.57993,135.77182,10425,4.42E-03,1449
2013,8,1,10,40,14.1550006,34.57944,135.79253,6489,3.17E+00,1449
2013,8,1,10,40,14.1838748,34.57246,135.79051,9657,2.61E-01,1449
2013,8,1,10,40,14.1841078,34.58049,135.77117,10506,2.76E-02,1449
2013,8,1,10,40,14.184173,34.57917,135.79222,7730,2.26E-01,1449
2013,8,1,10,40,14.1842424,34.57049,135.78841,13215,5.74E+00,1449
2013,8,1,10,40,14.1844394,34.57902,135.79295,7631,3.66E-02,1449
2013,8,1,10,40,14.1882231,34.58984,135.79237,7679,5.75E-01,1449
2013,8,1,10,40,14.1882974,34.58544,135.79605,4652,6.92E-02,1449
2013,8,1,10,40,14.1960178,34.57901,135.78694,8426,1.01E+00,1449
2013,8,1,10,40,14.1960736,34.56623,135.78068,11301,9.44E-01,1449
2013,8,1,10,40,14.1962358,34.58201,135.79959,7334,1.98E-01,1449
2013,8,1,10,40,14.1962844,34.58224,135.78703,6514,2.95E+00,1449
2013,8,1,10,40,14.2034587,34.57443,135.80506,10393,5.82E-02,1449
2013,8,1,10,40,14.2354104,34.57153,135.7894,6158,2.17E+00,1449
2013,8,1,10,40,14.2354891,34.57046,135.8061,8474,8.88E-02,1449
2013,8,1,10,40,14.2355624,34.58301,135.7793,6760,1.15E+00,1449
2013,8,1,10,40,14.2357097,34.56753,135.78752,5773,6.16E-02,1449
2013,8,1,10,40,14.2625852,34.5749,135.80403,9798,1.65E-01,1449
2013,8,1,10,40,14.2881523,34.56043,135.80521,6389,5.97E-01,1449
2013,8,1,10,40,14.3040803,34.56378,135.80544,6778,7.75E-02,1449
2013,8,1,10,40,14.3051571,34.56881,135.78092,11247,2.40E-01,1449
2013,8,1,10,40,14.3454625,34.55975,135.81586,7013,4.29E-01,1449
2013,8,1,10,40,14.3504748,34.58208,135.84354,9091,5.68E+00,1449
2013,8,1,10,40,14.351188,34.57331,135.80845,9996,9.20E-02,1449
2013,8,1,10,40,14.3513185,34.57774,135.80222,8959,9.47E-02,1449
2013,8,1,10,40,14.351911,34.56313,135.81025,5887,1.28E+00,1449
2013,8,1,10,40,14.3590781,34.56602,135.816,9967,1.38E+00,1449
2013,8,1,10,40,14.3595939,34.5687,135.78736,4397,1.74E+00,1449
2013,8,1,10,40,14.3654781,34.56872,135.82046,10207,6.42E-01,1449
2013,8,1,10,40,14.3703871,34.57343,135.81689,10626,2.11E-01,1449
2013,8,1,10,40,14.3797861,34.56881,135.82122,11228,1.04E-01,1449
2013,8,1,10,40,14.3858546,34.57717,135.79883,8609,1.62E+00,1449
2013,8,1,10,40,14.386029,34.56874,135.82303,11333,3.31E-01,1449
2013,8,1,10,40,14.4155745,34.55382,135.81578,7476,4.51E-02,1449
2013,8,1,10,40,19.4299536,34.54629,135.85626,9104,5.45E-02,1450
2013,8,1,10,40,19.4547653,34.54422,135.85752,9587,3.90E-01,1450
2013,8,1,10,40,19.4582546,34.54821,135.85059,8727,5.68E-01,1450
2013,8,1,10,40,19.4594286,34.54809,135.84078,9276,3.35E+00,1450
2013,8,1,10,40,19.4782156,34.55101,135.86213,9173,1.01E+00,1450
2013,8,1,10,40,19.4965595,34.55635,135.86623,9761,3.87E-02,1450
2013,8,1,10,40,19.4988817,34.56167,135.86081,8025,2.03E-01,1450
2013,8,1,10,40,19.4999929,34.55818,135.87968,10417,1.09E+00,1450
2013,8,1,10,40,19.5074758,34.56171,135.87363,10455,5.49E-02,1450
2013,8,1,10,40,19.5075456,34.54701,135.88586,11211,2.84E-01,1450
2013,8,1,10,40,19.507639,34.56486,135.87205,10327,1.44E-01,1450
2013,8,1,10,40,19.5115123,34.56627,135.86718,10569,1.93E-02,1450
2013,8,1,10,40,19.5116179,34.56751,135.86806,10952,1.17E+00,1450
2013,8,1,10,40,19.5116507,34.55531,135.87626,10513,2.52E+00,1450
2013,8,1,10,40,19.5117653,34.54786,135.85075,9549,2.81E-02,1450
2013,8,1,10,40,19.5118532,34.54706,135.85018,9632,6.51E-02,1450
2013,8,1,10,40,19.512587,34.56931,135.86235,10757,1.30E-02,1450
2013,8,1,10,40,19.554651,34.55006,135.85832,7198,4.13E+00,1450
2013,8,1,10,40,19.5560044,34.55335,135.87129,10319,7.11E-01,1450
2013,8,1,10,40,19.5560546,34.53515,135.90293,11579,2.46E-02,1450
2013,8,1,10,40,19.5561307,34.55953,135.88742,13677,3.36E-01,1450
2013,8,1,10,40,19.5578049,34.54655,135.8625,7447,2.95E-01,1450
2013,8,1,10,40,19.5626097,34.54733,135.8507,9464,5.46E-01,1450
2013,8,1,10,40,19.5921967,34.54987,135.86178,9132,2.13E-01,1450
2013,8,1,10,40,19.5922358,34.55476,135.8665,9334,7.93E-01,1450
2013,8,1,10,40,19.592424,34.57065,135.86184,10034,2.77E-01,1450
2013,8,1,10,40,19.5927882,34.54974,135.85843,7613,1.57E-01,1450
2013,8,1,10,40,19.6164562,34.56889,135.86755,11387,3.11E-01,1450
2013,8,1,10,40,19.6295702,34.54367,135.87304,6184,3.18E-01,1450
2013,8,1,10,40,19.6850878,34.56986,135.86337,10862,1.54E-02,1450
2013,8,1,10,40,19.76825,34.56,135.86984,10112,2.55E-01,1450
2013,8,1,10,40,23.2297766,34.56205,135.79769,9089,6.98E-02,1451
2013,8,1,10,40,23.2299376,34.55113,135.8144,11580,6.94E-02,1451
2013,8,1,10,40,23.2300048,34.5585,135.801,8991,2.27E-01,1451
2013,8,1,10,40,23.2301085,34.55661,135.80354,9985,1.63E-01,1451
2013,8,1,10,40,23.2351399,34.55378,135.79529,10695,1.87E-01,1451
2013,8,1,10,40,23.2353233,34.55365,135.78839,9874,1.66E+00,1451
2013,8,1,10,40,23.2359941,34.55434,135.79417,10664,1.55E-02,1451
2013,8,1,10,40,23.2360467,34.55353,135.79486,10766,9.57E-02,1451
2013,8,1,10,40,23.236819,34.55369,135.80129,10802,3.07E-02,1451
2013,8,1,10,40,23.2425018,34.55726,135.78839,9553,1.55E-02,1451
2013,8,1,10,40,23.2493252,34.55633,135.78677,10064,6.39E-02,1451
2013,8,1,10,40,23.2672249,34.55208,135.79609,9375,1.46E-01,1451
2013,8,1,10,40,23.2715525,34.55317,135.79206,8749,4.11E-02,1451
2013,8,1,10,40,23.3220831,34.55257,135.78985,9846,2.48E-01,1451
2013,8,1,10,40,23.3221578,34.56216,135.77346,7975,4.04E-02,1451
2013,8,1,10,40,23.3222172,34.54734,135.7966,10579,5.24E+00,1451
2013,8,1,10,40,23.3271804,34.54239,135.80191,9871,1.24E-01,1451
2013,8,1,10,40,23.3276459,34.54332,135.80129,10298,4.57E-02,1451
2013,8,1,10,40,23.329461,34.54203,135.80322,9911,3.59E-01,1451
2013,8,1,10,40,23.329558,34.54237,135.80129,9518,1.71E-02,1451
2013,8,1,10,40,23.4299457,34.54625,135.79695,7893,3.98E-01,1451
2013,8,1,10,40,37.5628873,34.5421,135.83095,9629,6.32E-02,1452
2013,8,1,10,40,37.565178,34.54228,135.83298,9966,1.19E-03,1452
2013,8,1,10,40,37.5653351,34.54153,135.83677,10809,1.42E-01,1452
2013,8,1,10,40,37.6101925,34.54297,135.82825,10378,4.18E-03,1452
2013,8,1,10,40,37.6111509,34.5441,135.8284,9454,7.77E-02,1452
2013,8,1,10,40,37.6220126,34.54092,135.8234,10729,9.31E-03,1452
2013,8,1,10,40,37.6222117,34.54127,135.82201,10878,2.37E-02,1452
2013,8,1,10,40,37.6329647,34.54198,135.81952,11719,3.81E-02,1452
2013,8,1,10,40,37.6333691,34.54305,135.81566,10346,2.68E-01,1452
2013,8,1,10,40,37.6561223,34.54524,135.83565,10122,1.52E-01,1452
2013,8,1,10,40,37.6595266,34.54477,135.8371,9963,1.54E-01,1452
2013,8,1,10,40,37.6747231,34.54605,135.84749,9573,2.20E-01,1452
2013,8,1,10,40,37.6876039,34.54233,135.82141,11908,2.51E-02,1452
2013,8,1,10,40,37.6877491,34.55587,135.78216,8287,2.47E+00,1452
2013,8,1,10,40,37.7129363,34.53902,135.81121,11089,2.33E-02,1452
2013,8,1,10,40,37.713811,34.54223,135.83466,8661,7.67E-02,1452
2013,8,1,10,40,37.7208986,34.53293,135.81743,12341,5.01E-02,1452
2013,8,1,10,40,37.7534006,34.5384,135.85578,12687,2.44E-01,1452
2013,8,1,10,40,37.766561,34.55447,135.83795,9993,8.16E-01,1452
2013,8,1,10,40,37.7672783,34.54327,135.83303,9142,5.86E-02,1452
2013,8,1,10,40,37.780723,34.55812,135.84867,10835,1.46E-02,1452
2013,8,1,10,40,37.7808138,34.56127,135.81752,1680,5.34E-01,1452
2013,8,1,10,40,37.7813401,34.56248,135.84243,11253,6.28E-03,1452
2013,8,1,10,40,37.781949,34.55114,135.91371,12284,1.76E-01,1452
2013,8,1,10,40,37.7880791,34.55316,135.84451,10410,1.82E-01,1452
2013,8,1,10,40,37.7898632,34.54299,135.83233,8783,8.71E-03,1452
2013,8,1,10,40,37.7900857,34.56652,135.83184,9670,6.28E-01,1452
2013,8,1,10,40,37.8290997,34.54791,135.83723,4697,1.05E+00,1452
2013,8,1,10,40,37.8292761,34.56786,135.83356,7933,3.96E-03,1452
2013,8,1,10,40,37.8366478,34.55807,135.84087,10468,8.49E-01,1452
2013,8,1,10,40,37.8369634,34.56654,135.81153,7532,8.13E-01,1452
2013,8,1,10,40,37.8374558,34.57579,135.84438,7564,1.73E-01,1452
2013,8,1,10,40,37.8375422,34.57418,135.85446,6572,5.42E-01,1452
2013,8,1,10,40,37.8377069,34.51234,135.92798,11437,1.72E-01,1452
2013,8,1,10,40,37.8379821,34.5718,135.7857,3745,9.00E-04,1452
2013,8,1,10,40,37.8381254,34.53631,135.81028,9056,3.81E-01,1452
2013,8,1,10,40,37.8383401,34.55567,135.79701,5501,7.30E-02,1452
2013,8,1,10,40,37.8384406,34.54367,135.8056,7339,8.21E-02,1452
2013,8,1,10,40,37.9024034,34.52538,135.87204,13042,1.71E-01,1452
2013,8,1,10,40,37.902501,34.54054,135.82185,11129,8.98E-02,1452
2013,8,1,10,40,37.9030847,34.58926,135.84584,13252,5.97E+00,1452
2013,8,1,10,40,43.5901102,34.62771,136.06381,7976,1.22E-02,1453
2013,8,1,10,40,43.5926445,34.62652,136.08417,9054,4.77E-01,1453
2013,8,1,10,40,43.5927204,34.62782,136.06598,8420,1.97E-04,1453
2013,8,1,10,40,43.5935063,34.6264,136.05726,8775,1.25E-01,1453
2013,8,1,10,40,43.5935762,34.62765,136.06155,9262,5.36E-02,1453
2013,8,1,10,40,43.5957207,34.62571,136.06587,8966,2.31E-03,1453
2013,8,1,10,40,43.596999,34.62347,136.0618,9498,1.96E-03,1453
2013,8,1,10,40,43.6023379,34.62789,136.05059,9724,6.90E-02,1453
2013,8,1,10,40,43.6218836,34.633,136.11809,15187,4.31E-02,1453
2013,8,1,10,40,43.6292921,34.64356,136.10492,12745,4.14E-01,1453
2013,8,1,10,40,43.6359703,34.65244,136.02401,10267,3.97E-01,1453
2013,8,1,10,40,43.6493666,34.63359,136.10646,12630,3.96E-01,1453
2013,8,1,10,40,43.6571498,34.62978,136.07365,7679,4.21E-01,1453
2013,8,1,10,40,43.666133,34.64141,136.15167,12861,5.92E+00,1453
2013,8,1,10,40,43.6746511,34.64343,136.05959,9751,1.09E-01,1453
2013,8,1,10,40,43.6807352,34.62678,136.05886,9334,9.79E-01,1453
2013,8,1,10,40,43.681017,34.62543,136.06232,9726,1.93E-03,1453
2013,8,1,10,40,43.6879293,34.62345,136.04859,8879,9.66E-02,1453
2013,8,1,10,40,46.0692591,34.54928,135.80397,8726,8.66E-02,1454
2013,8,1,10,40,46.0697168,34.54568,135.80962,9337,4.52E-02,1454
2013,8,1,10,40,46.0698124,34.54592,135.81037,9521,2.00E-02,1454
2013,8,1,10,40,46.0739326,34.54502,135.81152,10208,8.91E-02,1454
2013,8,1,10,40,46.0793076,34.54763,135.8094,10017,5.70E-05,1454
2013,8,1,10,40,46.0838847,34.56404,135.79793,10162,1.34E+00,1454
2013,8,1,10,40,46.0913878,34.55644,135.81318,10973,2.72E-02,1454
2013,8,1,10,40,46.0975029,34.56252,135.80772,11287,8.84E-03,1454
2013,8,1,10,40,46.0980355,34.56101,135.81074,11204,1.11E-02,1454
2013,8,1,10,40,46.0999882,34.56222,135.80983,11805,1.55E-02,1454
2013,8,1,10,40,46.1078866,34.56465,135.80765,12109,8.48E-02,1454
2013,8,1,10,40,46.1090068,34.56524,135.80632,11687,4.25E-02,1454
2013,8,1,10,40,46.1704499,34.54837,135.80356,9002,3.90E-03,1454
2013,8,1,10,40,46.2105061,34.56455,135.80963,11665,6.37E-04,1454
2013,8,1,10,40,46.2106087,34.55099,135.78743,6840,2.04E+00,1454
2013,8,1,10,40,46.210675,34.56373,135.80767,12791,3.83E-02,1454
2013,8,1,10,40,46.2118691,34.5498,135.80971,6696,8.94E-01,1454
2013,8,1,10,40,46.2138584,34.54494,135.81456,8827,8.66E-02,1454
2013,8,1,10,40,46.2139077,34.55229,135.79935,8780,2.31E-01,1454
2013,8,1,10,40,46.2323341,34.54784,135.81569,7516,1.42E+00,1454
2013,8,1,10,40,46.2589881,34.55086,135.79757,7418,6.83E-01,1454
2013,8,1,10,40,46.2670553,34.55878,135.80659,6750,1.49E-01,1454
2013,8,1,10,40,46.2693502,34.55023,135.81069,7324,9.58E-03,1454
2013,8,1,10,40,46.2694493,34.54186,135.87112,9418,3.60E+00,1454
2013,8,1,10,40,46.2825864,34.56844,135.82912,7955,2.36E-01,1454
2013,8,1,10,40,46.2902542,34.52686,135.81276,7798,7.22E-02,1454
2013,8,1,10,40,46.3068018,34.48898,135.84622,14156,2.90E+00,1454
2013,8,1,10,40,55.2189593,34.54278,135.83987,10005,1.86E-01,1455
2013,8,1,10,40,55.2218849,34.54437,135.83775,9751,6.51E-01,1455
2013,8,1,10,40,55.2293118,34.53992,135.85761,10227,3.13E-01,1455
2013,8,1,10,40,55.2313118,34.54648,135.82976,10197,1.05E-01,1455
2013,8,1,10,40,55.2434809,34.55112,135.82244,10211,3.15E-01,1455
2013,8,1,10,40,55.2468283,34.55154,135.8188,10237,2.45E-01,1455
2013,8,1,10,40,55.2471272,34.54233,135.84807,8990,5.53E-01,1455
2013,8,1,10,40,55.2473818,34.5361,135.8445,7856,8.69E-03,1455
2013,8,1,10,40,55.2761724,34.56062,135.81548,10777,6.28E-02,1455
2013,8,1,10,40,55.2791527,34.56345,135.81834,9258,5.51E+00,1455
2013,8,1,10,40,55.2809298,34.54204,135.85634,8191,1.79E-01,1455
2013,8,1,10,40,55.2810183,34.54275,135.86801,6889,8.70E-01,1455
2013,8,1,10,40,55.2817253,34.54382,135.86129,7158,2.01E-01,1455
2013,8,1,10,40,55.2894875,34.58291,135.79925,9040,5.28E+00,1455
2013,8,1,10,40,55.2954682,34.57519,135.81523,11115,2.28E-02,1455
2013,8,1,10,40,55.298387,34.57566,135.8095,10901,8.23E-02,1455
2013,8,1,10,40,55.2985152,34.56955,135.81689,10920,1.46E-01,1455
2013,8,1,10,40,55.3010786,34.54101,135.85196,9666,1.51E-01,1455
2013,8,1,10,40,55.3027968,34.5626,135.80202,11294,4.35E-02,1455
2013,8,1,10,40,55.3660289,34.54775,135.84118,8550,1.51E-01,1455
2013,8,1,10,40,55.3685984,34.54394,135.85979,7139,1.43E-01,1455
2013,8,1,10,40,55.3686674,34.544,135.86015,7129,3.38E-01,1455
2013,8,1,10,40,55.3687605,34.5421,135.8631,7143,1.62E-01,1455
2013,8,1,10,40,55.3688338,34.54351,135.86072,7076,3.57E-01,1455
2013,8,1,10,40,55.3702843,34.58386,135.8107,11089,4.28E+00,1455
2013,8,1,10,40,55.3703857,34.5753,135.78628,1699,5.03E+00,1455
2013,8,1,10,40,55.3714077,34.55368,135.82776,8087,3.31E-02,1455
2013,8,1,10,40,55.3745633,34.54928,135.8388,8065,4.60E-02,1455
2013,8,1,10,40,55.3748328,34.56471,135.82759,7566,1.04E-01,1455
2013,8,1,10,40,55.3886429,34.58532,135.79793,10047,1.04E-02,1455
2013,8,1,10,40,55.3934932,34.57823,135.79569,11654,4.84E-02,1455
2013,8,1,10,40,55.4238224,34.54183,135.85199,8478,3.03E-01,1455
2013,8,1,10,40,55.4238833,34.54385,135.84549,9247,4.86E+00,1455
2013,8,1,10,40,55.424139,34.53792,135.86262,9867,4.01E-01,1455
2013,8,1,10,40,55.4415809,34.57438,135.82044,7261,9.03E-02,1455
2013,8,1,10,40,55.4552906,34.57231,135.8098,5918,8.36E-01,1455
2013,8,1,10,41,5.2824296,34.54243,135.81083,9633,3.07E-03,1456
2013,8,1,10,41,5.28256,34.54358,135.81103,9300,5.35E-02,1456
2013,8,1,10,41,5.2860684,34.54255,135.81062,9642,9.60E-02,1456
2013,8,1,10,41,5.2878436,34.54406,135.80607,10218,1.43E-01,1456
2013,8,1,10,41,5.3000615,34.5528,135.80134,10504,1.47E-01,1456
2013,8,1,10,41,5.3003429,34.55371,135.80169,10624,2.01E-01,1456
2013,8,1,10,41,5.3004609,34.55519,135.79945,10646,1.35E-01,1456
2013,8,1,10,41,5.312907,34.55503,135.80077,10722,7.92E-02,1456
2013,8,1,10,41,5.3322444,34.55406,135.80052,10603,1.17E-01,1456
2013,8,1,10,41,5.3388593,34.55709,135.80199,10758,3.66E-01,1456
2013,8,1,10,41,5.363727,34.55855,135.80199,10866,2.90E-01,1456
2013,8,1,10,41,5.3678882,34.55842,135.79214,10374,1.69E+00,1456
2013,8,1,10,41,5.3685728,34.55838,135.79569,10903,2.12E-02,1456
2013,8,1,10,41,5.3755601,34.5605,135.78525,10673,2.04E-01,1456
2013,8,1,10,41,5.3771919,34.5602,135.78952,10823,2.98E-02,1456
2013,8,1,10,41,5.378194,34.56003,135.78742,10940,2.02E-01,1456
2013,8,1,10,41,5.3815729,34.55769,135.78837,11491,8.89E-02,1456
2013,8,1,10,41,5.391158,34.55519,135.7855,11481,1.07E+00,1456
2013,8,1,10,41,5.3923805,34.55679,135.7874,11501,7.87E-02,1456
2013,8,1,10,41,5.3959348,34.55429,135.78484,11636,2.55E-02,1456
2013,8,1,10,41,5.4030451,34.55136,135.79511,13466,1.63E-01,1456
2013,8,1,10,41,5.4754503,34.55763,135.8014,10262,7.02E-02,1456
2013,8,1,10,41,5.4757182,34.55975,135.78616,11252,1.56E-01,1456
2013,8,1,10,41,5.4758238,34.53707,135.80629,13704,1.29E-01,1456
2013,8,1,10,41,5.4840979,34.54321,135.81378,9413,1.55E-01,1456
2013,8,1,10,41,5.4940217,34.55426,135.78694,12569,1.14E+00,1456
2013,8,1,10,41,5.4942166,34.55551,135.7838,13479,1.33E-01,1456
2013,8,1,10,41,5.4948767,34.55498,135.79683,8951,1.00E-01,1456
2013,8,1,10,41,5.5078835,34.57194,135.80901,7302,2.89E-01,1456
2013,8,1,10,41,5.5351417,34.54329,135.91966,9697,5.79E-01,1456
2013,8,1,10,41,5.5352533,34.53869,135.81531,9014,7.14E-02,1456
2013,8,1,10,41,5.5785826,34.55416,135.81908,9588,5.92E+00,1456
2013,8,1,10,41,10.0335887,34.60277,136.02567,9416,2.48E+00,1457
2013,8,1,10,41,10.0336452,34.60299,136.02044,9275,9.82E-02,1457
2013,8,1,10,41,10.2537094,34.58837,135.99607,7949,1.77E+00,1457
2013,8,1,10,41,10.2598025,34.58507,136.00446,8409,5.83E-03,1457
2013,8,1,10,41,10.2598878,34.58618,136.00033,8297,1.24E-01,1457
2013,8,1,10,41,10.2643852,34.58397,136.00051,8771,8.52E-01,1457
2013,8,1,10,41,10.2666379,34.58426,135.99754,8825,9.60E-01,1457
2013,8,1,10,41,10.2717655,34.5835,136.0061,9322,1.32E+00,1457
2013,8,1,10,41,10.2759669,34.58494,135.99531,9329,3.32E-01,1457
2013,8,1,10,41,10.2793955,34.58496,135.99147,9411,5.41E-01,1457
2013,8,1,10,41,10.2828469,34.61361,136.03904,6356,5.77E-01,1457
2013,8,1,10,41,10.2829967,34.58415,135.98879,9647,2.19E-01,1457
2013,8,1,10,41,10.2920581,34.58701,136.00311,7983,2.63E-01,1457
2013,8,1,10,41,10.2922581,34.58335,135.98473,9700,7.90E-01,1457
2013,8,1,10,41,10.2970529,34.58,135.98183,9876,2.23E-01,1457
2013,8,1,10,41,10.2972813,34.57973,135.98548,10023,8.13E-01,1457
2013,8,1,10,41,10.3177869,34.58758,136.00621,7920,1.62E+00,1457
2013,8,1,10,41,10.3178664,34.58426,135.99754,8825,9.60E-01,1457
2013,8,1,10,41,10.3180022,34.58107,135.97856,9745,2.98E-01,1457
2013,8,1,10,41,18.7142286,34.53057,135.81266,9191,2.90E-03,1458
2013,8,1,10,41,18.7161605,34.52673,135.81511,9643,2.82E-02,1458
2013,8,1,10,41,18.7166561,34.52726,135.81968,10488,6.57E-01,1458
2013,8,1,10,41,18.7168676,34.52868,135.82013,10350,6.26E-02,1458
2013,8,1,10,41,18.7173066,34.53523,135.81191,9894,1.22E-01,1458
2013,8,1,10,41,18.7301659,34.52986,135.82398,11564,5.70E-03,1458
2013,8,1,10,41,18.7324089,34.53121,135.81785,10791,1.90E-01,1458
2013,8,1,10,41,18.7455979,34.53332,135.82094,10933,5.04E-01,1458
2013,8,1,10,41,18.7586215,34.53157,135.83118,10197,8.06E-02,1458
2013,8,1,10,41,18.7586631,34.53073,135.83368,9788,1.33E+00,1458
2013,8,1,10,41,18.7614443,34.52923,135.83726,10820,8.66E-02,1458
2013,8,1,10,41,18.7614832,34.52954,135.83321,10787,2.39E-01,1458
2013,8,1,10,41,18.8456575,34.54728,135.80791,10069,4.05E-01,1458
2013,8,1,10,41,18.8494979,34.52128,135.83115,8094,2.32E-02,1458
2013,8,1,10,41,18.8496104,34.53968,135.81082,11008,2.63E+00,1458
2013,8,1,10,41,18.8502024,34.53768,135.80566,8091,9.16E-01,1458
2013,8,1,10,41,18.8622519,34.54179,135.80785,11746,1.65E-02,1458
2013,8,1,10,41,18.8650369,34.54078,135.81001,11428,6.01E-02,1458
2013,8,1,10,41,18.865079,34.54318,135.80437,11495,2.02E-02,1458
2013,8,1,10,41,18.8682458,34.5309,135.81349,8946,1.57E-01,1458
2013,8,1,10,41,18.8683256,34.52189,135.82902,7953,1.33E+00,1458
2013,8,1,10,41,18.8923834,34.52733,135.847,12431,2.22E+00,1458
2013,8,1,10,41,18.9005827,34.52766,135.84719,12291,4.27E+00,1458
2013,8,1,10,41,18.9322493,34.52879,135.81428,8792,3.27E-01,1458
2013,8,1,10,41,18.9398306,34.54469,135.80258,11902,3.19E-01,1458
2013,8,1,10,41,18.9415322,34.55372,135.81129,7159,4.95E-01,1458
2013,8,1,10,41,18.970511,34.52945,135.81435,8937,2.40E-01,1458
2013,8,1,10,41,18.9708111,34.52447,135.81775,8470,1.99E-02,1458
2013,8,1,10,41,18.9709177,34.52532,135.81808,8235,7.52E-02,1458
